nodes,e1_1,e1_2,e1_3,e1_4,e2_1
techs,demand_power,demand_power,demand_power,demand_power,demand_power
2023-09-16T14:00:00,1.7035,1.7035,1.7035,1.7035,3.36
2023-09-16T15:00:00,1.9575,1.9575,1.9575,1.9575,3.948
2023-09-16T16:00:00,3.568,3.568,3.568,3.568,6.214
2023-09-16T17:00:00,6.0075,6.0075,6.0075,6.0075,10.93
2023-09-16T18:00:00,7.4705,7.4705,7.4705,7.4705,15.887
2023-09-16T19:00:00,8.8505,8.8505,8.8505,8.8505,17.587
2023-09-16T20:00:00,8.246,8.246,8.246,8.246,16.317
2023-09-16T21:00:00,7.6755,7.6755,7.6755,7.6755,14.799
2023-09-16T22:00:00,6.945,6.945,6.945,6.945,13.392
2023-09-16T23:00:00,5.757,5.757,5.757,5.757,12.283
2023-09-17T00:00:00,4.807,4.807,4.807,4.807,11.228
2023-09-17T01:00:00,4.273,4.273,4.273,4.273,10.672
2023-09-17T02:00:00,3.991,3.991,3.991,3.991,10.188
2023-09-17T03:00:00,3.7375,3.7375,3.7375,3.7375,10.201
2023-09-17T04:00:00,3.681,3.681,3.681,3.681,10.6
2023-09-17T05:00:00,3.7935,3.7935,3.7935,3.7935,12.333
2023-09-17T06:00:00,4.1155,4.1155,4.1155,4.1155,14.652
2023-09-17T07:00:00,3.68,3.68,3.68,3.68,10.946
2023-09-17T08:00:00,3.2095,3.2095,3.2095,3.2095,6.636
2023-09-17T09:00:00,2.511,2.511,2.511,2.511,3.997
2023-09-17T10:00:00,1.786,1.786,1.786,1.786,2.934
2023-09-17T11:00:00,1.609,1.609,1.609,1.609,2.706
2023-09-17T12:00:00,1.4415,1.4415,1.4415,1.4415,2.66
2023-09-17T13:00:00,1.309,1.309,1.309,1.309,2.592
2023-09-17T14:00:00,1.3365,1.3365,1.3365,1.3365,2.847
2023-09-17T15:00:00,1.784,1.784,1.784,1.784,3.755
2023-09-17T16:00:00,3.699,3.699,3.699,3.699,6.479
2023-09-17T17:00:00,6.49,6.49,6.49,6.49,11.354
2023-09-17T18:00:00,8.201,8.201,8.201,8.201,15.978
2023-09-17T19:00:00,9.8675,9.8675,9.8675,9.8675,17.497
2023-09-17T20:00:00,9.0655,9.0655,9.0655,9.0655,16.176
2023-09-17T21:00:00,8.237,8.237,8.237,8.237,14.644
2023-09-17T22:00:00,6.872,6.872,6.872,6.872,12.586
2023-09-17T23:00:00,5.5835,5.5835,5.5835,5.5835,10.96
2023-09-18T00:00:00,4.653,4.653,4.653,4.653,10.136
2023-09-18T01:00:00,4.159,4.159,4.159,4.159,9.891
2023-09-18T02:00:00,3.9315,3.9315,3.9315,3.9315,9.576
2023-09-18T03:00:00,3.774,3.774,3.774,3.774,9.482
2023-09-18T04:00:00,3.7925,3.7925,3.7925,3.7925,10.126
2023-09-18T05:00:00,4.147,4.147,4.147,4.147,12.808
2023-09-18T06:00:00,5.175,5.175,5.175,5.175,16.039
2023-09-18T07:00:00,4.732,4.732,4.732,4.732,14.337
2023-09-18T08:00:00,3.5525,3.5525,3.5525,3.5525,10.007
2023-09-18T09:00:00,2.637,2.637,2.637,2.637,6.889
2023-09-18T10:00:00,1.9155,1.9155,1.9155,1.9155,5.322
2023-09-18T11:00:00,1.7375,1.7375,1.7375,1.7375,4.404
2023-09-18T12:00:00,1.5735,1.5735,1.5735,1.5735,4.001
2023-09-18T13:00:00,1.457,1.457,1.457,1.457,4.156
2023-09-18T14:00:00,1.4965,1.4965,1.4965,1.4965,4.528
2023-09-18T15:00:00,1.861,1.861,1.861,1.861,5.129
2023-09-18T16:00:00,4.1815,4.1815,4.1815,4.1815,7.67
2023-09-18T17:00:00,6.3145,6.3145,6.3145,6.3145,12.081
2023-09-18T18:00:00,7.962,7.962,7.962,7.962,16.928
2023-09-18T19:00:00,9.359,9.359,9.359,9.359,18.568
2023-09-18T20:00:00,8.687,8.687,8.687,8.687,17.421
2023-09-18T21:00:00,7.862,7.862,7.862,7.862,15.446
2023-09-18T22:00:00,6.762,6.762,6.762,6.762,13.489
2023-09-18T23:00:00,5.4285,5.4285,5.4285,5.4285,11.871
2023-09-19T00:00:00,4.5285,4.5285,4.5285,4.5285,10.777
2023-09-19T01:00:00,4.083,4.083,4.083,4.083,10.432
2023-09-19T02:00:00,3.8765,3.8765,3.8765,3.8765,10.011
2023-09-19T03:00:00,3.7285,3.7285,3.7285,3.7285,9.987
2023-09-19T04:00:00,3.717,3.717,3.717,3.717,10.62
2023-09-19T05:00:00,4.1455,4.1455,4.1455,4.1455,13.003
2023-09-19T06:00:00,5.186,5.186,5.186,5.186,16.302
2023-09-19T07:00:00,4.3855,4.3855,4.3855,4.3855,13.896
2023-09-19T08:00:00,2.815,2.815,2.815,2.815,9.113
2023-09-19T09:00:00,1.861,1.861,1.861,1.861,5.844
2023-09-19T10:00:00,1.374,1.374,1.374,1.374,4.364
2023-09-19T11:00:00,1.3505,1.3505,1.3505,1.3505,3.74
2023-09-19T12:00:00,1.267,1.267,1.267,1.267,3.874
2023-09-19T13:00:00,1.2785,1.2785,1.2785,1.2785,4.172
2023-09-19T14:00:00,1.4125,1.4125,1.4125,1.4125,4.787
2023-09-19T15:00:00,2.0245,2.0245,2.0245,2.0245,6.167
2023-09-19T16:00:00,4.6335,4.6335,4.6335,4.6335,9.123
2023-09-19T17:00:00,7.078,7.078,7.078,7.078,13.703
2023-09-19T18:00:00,8.318,8.318,8.318,8.318,17.847
2023-09-19T19:00:00,9.336,9.336,9.336,9.336,19.192
2023-09-19T20:00:00,8.764,8.764,8.764,8.764,17.708
2023-09-19T21:00:00,8.0955,8.0955,8.0955,8.0955,15.884
2023-09-19T22:00:00,7.245,7.245,7.245,7.245,14.193
2023-09-19T23:00:00,5.8125,5.8125,5.8125,5.8125,12.421
2023-09-20T00:00:00,4.7805,4.7805,4.7805,4.7805,11.234
2023-09-20T01:00:00,4.2665,4.2665,4.2665,4.2665,10.844
2023-09-20T02:00:00,3.9495,3.9495,3.9495,3.9495,10.299
2023-09-20T03:00:00,3.779,3.779,3.779,3.779,10.236
2023-09-20T04:00:00,3.7495,3.7495,3.7495,3.7495,10.846
2023-09-20T05:00:00,4.15,4.15,4.15,4.15,13.391
2023-09-20T06:00:00,5.288,5.288,5.288,5.288,16.571
2023-09-20T07:00:00,4.779,4.779,4.779,4.779,14.662
2023-09-20T08:00:00,3.499,3.499,3.499,3.499,10.777
2023-09-20T09:00:00,2.568,2.568,2.568,2.568,7.731
2023-09-20T10:00:00,2.028,2.028,2.028,2.028,5.916
2023-09-20T11:00:00,1.7855,1.7855,1.7855,1.7855,4.842
2023-09-20T12:00:00,1.6045,1.6045,1.6045,1.6045,4.529
2023-09-20T13:00:00,1.506,1.506,1.506,1.506,4.533
2023-09-20T14:00:00,1.701,1.701,1.701,1.701,5.037
2023-09-20T15:00:00,2.271,2.271,2.271,2.271,6.386
2023-09-20T16:00:00,4.9755,4.9755,4.9755,4.9755,9.484
2023-09-20T17:00:00,7.011,7.011,7.011,7.011,13.773
2023-09-20T18:00:00,8.231,8.231,8.231,8.231,17.599
2023-09-20T19:00:00,9.03,9.03,9.03,9.03,18.509
2023-09-20T20:00:00,8.488,8.488,8.488,8.488,17.241
2023-09-20T21:00:00,7.973,7.973,7.973,7.973,15.366
2023-09-20T22:00:00,7.1465,7.1465,7.1465,7.1465,13.619
2023-09-20T23:00:00,5.785,5.785,5.785,5.785,12.124
2023-09-21T00:00:00,4.828,4.828,4.828,4.828,10.914
2023-09-21T01:00:00,4.271,4.271,4.271,4.271,10.431
2023-09-21T02:00:00,3.977,3.977,3.977,3.977,10.043
2023-09-21T03:00:00,3.8525,3.8525,3.8525,3.8525,10.012
2023-09-21T04:00:00,3.825,3.825,3.825,3.825,10.715
2023-09-21T05:00:00,4.182,4.182,4.182,4.182,13.351
2023-09-21T06:00:00,5.312,5.312,5.312,5.312,16.715
2023-09-21T07:00:00,4.6845,4.6845,4.6845,4.6845,14.087
2023-09-21T08:00:00,3.301,3.301,3.301,3.301,10
2023-09-21T09:00:00,2.451,2.451,2.451,2.451,6.781
2023-09-21T10:00:00,1.9805,1.9805,1.9805,1.9805,5.74
2023-09-21T11:00:00,1.912,1.912,1.912,1.912,5.084
2023-09-21T12:00:00,1.667,1.667,1.667,1.667,4.76
2023-09-21T13:00:00,1.695,1.695,1.695,1.695,5.074
2023-09-21T14:00:00,1.838,1.838,1.838,1.838,5.316
2023-09-21T15:00:00,2.4185,2.4185,2.4185,2.4185,6.55
2023-09-21T16:00:00,4.9545,4.9545,4.9545,4.9545,9.322
2023-09-21T17:00:00,7.065,7.065,7.065,7.065,13.246
2023-09-21T18:00:00,8.3085,8.3085,8.3085,8.3085,17.428
2023-09-21T19:00:00,9.2005,9.2005,9.2005,9.2005,18.678
2023-09-21T20:00:00,8.6275,8.6275,8.6275,8.6275,17.314
2023-09-21T21:00:00,8.113,8.113,8.113,8.113,15.708
2023-09-21T22:00:00,7.051,7.051,7.051,7.051,13.978
2023-09-21T23:00:00,5.77,5.77,5.77,5.77,12.84
2023-09-22T00:00:00,4.8405,4.8405,4.8405,4.8405,11.478
2023-09-22T01:00:00,4.2995,4.2995,4.2995,4.2995,10.937
2023-09-22T02:00:00,4.0265,4.0265,4.0265,4.0265,10.437
2023-09-22T03:00:00,3.943,3.943,3.943,3.943,10.337
2023-09-22T04:00:00,3.841,3.841,3.841,3.841,10.921
2023-09-22T05:00:00,4.228,4.228,4.228,4.228,13.193
2023-09-22T06:00:00,5.338,5.338,5.338,5.338,16.688
2023-09-22T07:00:00,4.9,4.9,4.9,4.9,15.073
2023-09-22T08:00:00,3.746,3.746,3.746,3.746,10.486
2023-09-22T09:00:00,2.7895,2.7895,2.7895,2.7895,6.892
2023-09-22T10:00:00,1.959,1.959,1.959,1.959,5.34
2023-09-22T11:00:00,1.8165,1.8165,1.8165,1.8165,4.268
2023-09-22T12:00:00,1.551,1.551,1.551,1.551,3.687
2023-09-22T13:00:00,1.5115,1.5115,1.5115,1.5115,3.819
2023-09-22T14:00:00,1.694,1.694,1.694,1.694,4.124
2023-09-22T15:00:00,2.265,2.265,2.265,2.265,5.198
2023-09-22T16:00:00,4.479,4.479,4.479,4.479,7.967
2023-09-22T17:00:00,6.718,6.718,6.718,6.718,12.767
2023-09-22T18:00:00,8.1625,8.1625,8.1625,8.1625,17.372
2023-09-22T19:00:00,9.116,9.116,9.116,9.116,18.12
2023-09-22T20:00:00,8.419,8.419,8.419,8.419,16.981
2023-09-22T21:00:00,7.8105,7.8105,7.8105,7.8105,15.369
2023-09-22T22:00:00,7.1465,7.1465,7.1465,7.1465,13.56
2023-09-22T23:00:00,6.006,6.006,6.006,6.006,12.347
2023-09-23T00:00:00,5.048,5.048,5.048,5.048,11.41
2023-09-23T01:00:00,4.442,4.442,4.442,4.442,10.865
2023-09-23T02:00:00,4.032,4.032,4.032,4.032,10.463
2023-09-23T03:00:00,3.861,3.861,3.861,3.861,10.253
2023-09-23T04:00:00,3.776,3.776,3.776,3.776,10.968
2023-09-23T05:00:00,3.929,3.929,3.929,3.929,12.886
2023-09-23T06:00:00,4.547,4.547,4.547,4.547,15.508
2023-09-23T07:00:00,4.689,4.689,4.689,4.689,13.213
2023-09-23T08:00:00,3.9485,3.9485,3.9485,3.9485,9.119
2023-09-23T09:00:00,2.9915,2.9915,2.9915,2.9915,5.916
2023-09-23T10:00:00,2.3195,2.3195,2.3195,2.3195,4.285
2023-09-23T11:00:00,2.368,2.368,2.368,2.368,3.894
2023-09-23T12:00:00,2.3025,2.3025,2.3025,2.3025,3.763
2023-09-23T13:00:00,2.0505,2.0505,2.0505,2.0505,3.624
2023-09-23T14:00:00,1.9325,1.9325,1.9325,1.9325,3.851
2023-09-23T15:00:00,2.209,2.209,2.209,2.209,4.823
2023-09-23T16:00:00,4.005,4.005,4.005,4.005,7.512
2023-09-23T17:00:00,6.931,6.931,6.931,6.931,12.962
2023-09-23T18:00:00,8.5555,8.5555,8.5555,8.5555,17.299
2023-09-23T19:00:00,9.2215,9.2215,9.2215,9.2215,17.71
2023-09-23T20:00:00,8.444,8.444,8.444,8.444,16.244
2023-09-23T21:00:00,7.8075,7.8075,7.8075,7.8075,14.587
2023-09-23T22:00:00,7.016,7.016,7.016,7.016,13.45
2023-09-23T23:00:00,5.8355,5.8355,5.8355,5.8355,12.247
2023-09-24T00:00:00,4.8645,4.8645,4.8645,4.8645,11.266
2023-09-24T01:00:00,4.297,4.297,4.297,4.297,10.623
2023-09-24T02:00:00,3.9675,3.9675,3.9675,3.9675,10.141
2023-09-24T03:00:00,3.692,3.692,3.692,3.692,10.207
2023-09-24T04:00:00,3.6795,3.6795,3.6795,3.6795,10.683
2023-09-24T05:00:00,3.8405,3.8405,3.8405,3.8405,12.485
2023-09-24T06:00:00,4.211,4.211,4.211,4.211,14.922
2023-09-24T07:00:00,4.4925,4.4925,4.4925,4.4925,12.681
2023-09-24T08:00:00,4.27,4.27,4.27,4.27,9.004
2023-09-24T09:00:00,3.7215,3.7215,3.7215,3.7215,6.175
2023-09-24T10:00:00,2.927,2.927,2.927,2.927,4.777
2023-09-24T11:00:00,2.695,2.695,2.695,2.695,4.2
2023-09-24T12:00:00,2.5805,2.5805,2.5805,2.5805,4.146
2023-09-24T13:00:00,2.4425,2.4425,2.4425,2.4425,4.32
2023-09-24T14:00:00,2.4595,2.4595,2.4595,2.4595,4.489
2023-09-24T15:00:00,3.063,3.063,3.063,3.063,5.59
2023-09-24T16:00:00,5.281,5.281,5.281,5.281,8.716
2023-09-24T17:00:00,8.182,8.182,8.182,8.182,13.784
2023-09-24T18:00:00,9.531,9.531,9.531,9.531,17.531
2023-09-24T19:00:00,10.158,10.158,10.158,10.158,17.837
2023-09-24T20:00:00,9.0995,9.0995,9.0995,9.0995,16.451
2023-09-24T21:00:00,8.2265,8.2265,8.2265,8.2265,14.652
2023-09-24T22:00:00,6.9175,6.9175,6.9175,6.9175,12.548
2023-09-24T23:00:00,5.5625,5.5625,5.5625,5.5625,11.125
2023-09-25T00:00:00,4.6685,4.6685,4.6685,4.6685,10.418
2023-09-25T01:00:00,4.115,4.115,4.115,4.115,9.998
2023-09-25T02:00:00,3.875,3.875,3.875,3.875,9.714
2023-09-25T03:00:00,3.709,3.709,3.709,3.709,9.661
2023-09-25T04:00:00,3.793,3.793,3.793,3.793,10.388
2023-09-25T05:00:00,4.2135,4.2135,4.2135,4.2135,13.027
2023-09-25T06:00:00,5.37,5.37,5.37,5.37,16.437
2023-09-25T07:00:00,5.3515,5.3515,5.3515,5.3515,15.33
2023-09-25T08:00:00,4.259,4.259,4.259,4.259,11.555
2023-09-25T09:00:00,3.296,3.296,3.296,3.296,8.255
2023-09-25T10:00:00,2.566,2.566,2.566,2.566,6.528
2023-09-25T11:00:00,2.5135,2.5135,2.5135,2.5135,5.627
2023-09-25T12:00:00,2.2185,2.2185,2.2185,2.2185,5.327
2023-09-25T13:00:00,2.1535,2.1535,2.1535,2.1535,5.495
2023-09-25T14:00:00,2.3455,2.3455,2.3455,2.3455,5.882
2023-09-25T15:00:00,2.9195,2.9195,2.9195,2.9195,6.787
2023-09-25T16:00:00,5.4855,5.4855,5.4855,5.4855,9.928
2023-09-25T17:00:00,7.7585,7.7585,7.7585,7.7585,14.321
2023-09-25T18:00:00,9.0105,9.0105,9.0105,9.0105,17.969
2023-09-25T19:00:00,9.7955,9.7955,9.7955,9.7955,18.653
2023-09-25T20:00:00,8.974,8.974,8.974,8.974,17.297
2023-09-25T21:00:00,8.1905,8.1905,8.1905,8.1905,15.349
2023-09-25T22:00:00,7.071,7.071,7.071,7.071,13.466
2023-09-25T23:00:00,5.6645,5.6645,5.6645,5.6645,12.02
2023-09-26T00:00:00,4.7015,4.7015,4.7015,4.7015,10.951
2023-09-26T01:00:00,4.2115,4.2115,4.2115,4.2115,10.435
2023-09-26T02:00:00,3.952,3.952,3.952,3.952,10.038
2023-09-26T03:00:00,3.8275,3.8275,3.8275,3.8275,9.989
2023-09-26T04:00:00,3.915,3.915,3.915,3.915,10.812
2023-09-26T05:00:00,4.337,4.337,4.337,4.337,13.169
2023-09-26T06:00:00,5.494,5.494,5.494,5.494,16.734
2023-09-26T07:00:00,5.2345,5.2345,5.2345,5.2345,15.333
2023-09-26T08:00:00,3.9935,3.9935,3.9935,3.9935,11.387
2023-09-26T09:00:00,2.8245,2.8245,2.8245,2.8245,7.798
2023-09-26T10:00:00,1.9935,1.9935,1.9935,1.9935,5.652
2023-09-26T11:00:00,1.836,1.836,1.836,1.836,4.57
2023-09-26T12:00:00,1.7445,1.7445,1.7445,1.7445,4.545
2023-09-26T13:00:00,1.634,1.634,1.634,1.634,4.725
2023-09-26T14:00:00,1.7235,1.7235,1.7235,1.7235,5.112
2023-09-26T15:00:00,2.3295,2.3295,2.3295,2.3295,6.378
2023-09-26T16:00:00,5.1465,5.1465,5.1465,5.1465,9.55
2023-09-26T17:00:00,7.8435,7.8435,7.8435,7.8435,14.295
2023-09-26T18:00:00,9.018,9.018,9.018,9.018,18.215
2023-09-26T19:00:00,9.646,9.646,9.646,9.646,18.557
2023-09-26T20:00:00,8.8425,8.8425,8.8425,8.8425,17.082
2023-09-26T21:00:00,8.148,8.148,8.148,8.148,15.418
2023-09-26T22:00:00,7.296,7.296,7.296,7.296,13.862
2023-09-26T23:00:00,5.866,5.866,5.866,5.866,12.3
2023-09-27T00:00:00,4.8325,4.8325,4.8325,4.8325,11.04
2023-09-27T01:00:00,4.285,4.285,4.285,4.285,10.427
2023-09-27T02:00:00,3.978,3.978,3.978,3.978,10.02
2023-09-27T03:00:00,3.804,3.804,3.804,3.804,9.975
2023-09-27T04:00:00,3.845,3.845,3.845,3.845,10.587
2023-09-27T05:00:00,4.3055,4.3055,4.3055,4.3055,13.119
2023-09-27T06:00:00,5.528,5.528,5.528,5.528,16.625
2023-09-27T07:00:00,5.3645,5.3645,5.3645,5.3645,15.277
2023-09-27T08:00:00,4.0935,4.0935,4.0935,4.0935,11.426
2023-09-27T09:00:00,3.1105,3.1105,3.1105,3.1105,8.254
2023-09-27T10:00:00,2.5475,2.5475,2.5475,2.5475,6.627
2023-09-27T11:00:00,2.4105,2.4105,2.4105,2.4105,5.5
2023-09-27T12:00:00,2.1025,2.1025,2.1025,2.1025,5.231
2023-09-27T13:00:00,1.904,1.904,1.904,1.904,5.222
2023-09-27T14:00:00,2.0645,2.0645,2.0645,2.0645,5.435
2023-09-27T15:00:00,2.8565,2.8565,2.8565,2.8565,6.73
2023-09-27T16:00:00,5.91,5.91,5.91,5.91,10.314
2023-09-27T17:00:00,8.382,8.382,8.382,8.382,14.89
2023-09-27T18:00:00,9.322,9.322,9.322,9.322,18.68
2023-09-27T19:00:00,9.6685,9.6685,9.6685,9.6685,18.556
2023-09-27T20:00:00,8.9185,8.9185,8.9185,8.9185,16.988
2023-09-27T21:00:00,8.343,8.343,8.343,8.343,15.076
2023-09-27T22:00:00,7.517,7.517,7.517,7.517,13.404
2023-09-27T23:00:00,6.069,6.069,6.069,6.069,11.965
2023-09-28T00:00:00,5.0585,5.0585,5.0585,5.0585,10.879
2023-09-28T01:00:00,4.4985,4.4985,4.4985,4.4985,10.282
2023-09-28T02:00:00,4.198,4.198,4.198,4.198,9.979
2023-09-28T03:00:00,4.0115,4.0115,4.0115,4.0115,9.966
2023-09-28T04:00:00,4.013,4.013,4.013,4.013,10.737
2023-09-28T05:00:00,4.4425,4.4425,4.4425,4.4425,13.288
2023-09-28T06:00:00,5.6675,5.6675,5.6675,5.6675,17.198
2023-09-28T07:00:00,5.527,5.527,5.527,5.527,15.493
2023-09-28T08:00:00,4.049,4.049,4.049,4.049,11.568
2023-09-28T09:00:00,3.0385,3.0385,3.0385,3.0385,8.198
2023-09-28T10:00:00,2.565,2.565,2.565,2.565,7.2
2023-09-28T11:00:00,2.6155,2.6155,2.6155,2.6155,6.673
2023-09-28T12:00:00,2.4485,2.4485,2.4485,2.4485,6.433
2023-09-28T13:00:00,2.641,2.641,2.641,2.641,6.759
2023-09-28T14:00:00,2.941,2.941,2.941,2.941,7.395
2023-09-28T15:00:00,3.7445,3.7445,3.7445,3.7445,8.731
2023-09-28T16:00:00,6.752,6.752,6.752,6.752,12.013
2023-09-28T17:00:00,9.051,9.051,9.051,9.051,16.19
2023-09-28T18:00:00,9.749,9.749,9.749,9.749,19.135
2023-09-28T19:00:00,10.015,10.015,10.015,10.015,18.84
2023-09-28T20:00:00,9.094,9.094,9.094,9.094,17.244
2023-09-28T21:00:00,8.4355,8.4355,8.4355,8.4355,15.75
2023-09-28T22:00:00,7.463,7.463,7.463,7.463,14.131
2023-09-28T23:00:00,6.1455,6.1455,6.1455,6.1455,12.746
2023-09-29T00:00:00,5.1015,5.1015,5.1015,5.1015,11.438
2023-09-29T01:00:00,4.474,4.474,4.474,4.474,10.717
2023-09-29T02:00:00,4.181,4.181,4.181,4.181,10.382
2023-09-29T03:00:00,4.112,4.112,4.112,4.112,10.363
2023-09-29T04:00:00,4.015,4.015,4.015,4.015,11.068
2023-09-29T05:00:00,4.397,4.397,4.397,4.397,13.5
2023-09-29T06:00:00,5.6285,5.6285,5.6285,5.6285,17.238
2023-09-29T07:00:00,5.835,5.835,5.835,5.835,16.513
2023-09-29T08:00:00,4.7025,4.7025,4.7025,4.7025,12.337
2023-09-29T09:00:00,3.8275,3.8275,3.8275,3.8275,8.883
2023-09-29T10:00:00,3.096,3.096,3.096,3.096,7.445
2023-09-29T11:00:00,2.965,2.965,2.965,2.965,6.541
2023-09-29T12:00:00,2.6415,2.6415,2.6415,2.6415,5.721
2023-09-29T13:00:00,2.4515,2.4515,2.4515,2.4515,5.822
2023-09-29T14:00:00,2.855,2.855,2.855,2.855,6.466
2023-09-29T15:00:00,3.745,3.745,3.745,3.745,7.823
2023-09-29T16:00:00,6.554,6.554,6.554,6.554,11.144
2023-09-29T17:00:00,9.0595,9.0595,9.0595,9.0595,15.749
2023-09-29T18:00:00,9.685,9.685,9.685,9.685,18.867
2023-09-29T19:00:00,9.856,9.856,9.856,9.856,18.305
2023-09-29T20:00:00,9.0045,9.0045,9.0045,9.0045,16.859
2023-09-29T21:00:00,8.2665,8.2665,8.2665,8.2665,15.163
2023-09-29T22:00:00,7.4875,7.4875,7.4875,7.4875,13.627
2023-09-29T23:00:00,6.2245,6.2245,6.2245,6.2245,12.553
2023-09-30T00:00:00,5.144,5.144,5.144,5.144,11.51
2023-09-30T01:00:00,4.482,4.482,4.482,4.482,10.814
2023-09-30T02:00:00,4.1265,4.1265,4.1265,4.1265,10.316
2023-09-30T03:00:00,3.929,3.929,3.929,3.929,10.388
2023-09-30T04:00:00,3.9105,3.9105,3.9105,3.9105,11.032
2023-09-30T05:00:00,4.05,4.05,4.05,4.05,12.876
2023-09-30T06:00:00,4.784,4.784,4.784,4.784,15.767
2023-09-30T07:00:00,5.575,5.575,5.575,5.575,14.786
2023-09-30T08:00:00,5.0025,5.0025,5.0025,5.0025,10.81
2023-09-30T09:00:00,4.023,4.023,4.023,4.023,7.866
2023-09-30T10:00:00,3.4105,3.4105,3.4105,3.4105,6.114
2023-09-30T11:00:00,3.602,3.602,3.602,3.602,5.985
2023-09-30T12:00:00,3.7465,3.7465,3.7465,3.7465,5.884
2023-09-30T13:00:00,3.6215,3.6215,3.6215,3.6215,5.969
2023-09-30T14:00:00,3.5595,3.5595,3.5595,3.5595,6.371
2023-09-30T15:00:00,4.1305,4.1305,4.1305,4.1305,7.909
2023-09-30T16:00:00,6.192,6.192,6.192,6.192,11.025
2023-09-30T17:00:00,9.1365,9.1365,9.1365,9.1365,16.082
2023-09-30T18:00:00,10.0445,10.0445,10.0445,10.0445,18.876
2023-09-30T19:00:00,9.902,9.902,9.902,9.902,18.124
2023-09-30T20:00:00,8.882,8.882,8.882,8.882,16.365
2023-09-30T21:00:00,8.2355,8.2355,8.2355,8.2355,14.583
2023-09-30T22:00:00,7.3085,7.3085,7.3085,7.3085,13.261
2023-09-30T23:00:00,6.137,6.137,6.137,6.137,12.249
2023-10-01T00:00:00,6.896,6.896,6.896,6.896,13.146
2023-10-01T01:00:00,5.7445,5.7445,5.7445,5.7445,12.254
2023-10-01T02:00:00,5.066,5.066,5.066,5.066,11.791
2023-10-01T03:00:00,4.7625,4.7625,4.7625,4.7625,11.323
2023-10-01T04:00:00,4.6955,4.6955,4.6955,4.6955,11.335
2023-10-01T05:00:00,4.872,4.872,4.872,4.872,12.509
2023-10-01T06:00:00,5.647,5.647,5.647,5.647,14.691
2023-10-01T07:00:00,7.198,7.198,7.198,7.198,18.249
2023-10-01T08:00:00,8.392,8.392,8.392,8.392,20.199
2023-10-01T09:00:00,8.591,8.591,8.591,8.591,19.264
2023-10-01T10:00:00,7.4555,7.4555,7.4555,7.4555,16.461
2023-10-01T11:00:00,6.2465,6.2465,6.2465,6.2465,13.902
2023-10-01T12:00:00,6.05,6.05,6.05,6.05,12.582
2023-10-01T13:00:00,5.803,5.803,5.803,5.803,12.201
2023-10-01T14:00:00,6.14,6.14,6.14,6.14,12.822
2023-10-01T15:00:00,6.8335,6.8335,6.8335,6.8335,14.221
2023-10-01T16:00:00,8.8385,8.8385,8.8385,8.8385,17.439
2023-10-01T17:00:00,13.2765,13.2765,13.2765,13.2765,21.582
2023-10-01T18:00:00,14.5575,14.5575,14.5575,14.5575,23.184
2023-10-01T19:00:00,13.0305,13.0305,13.0305,13.0305,21.937
2023-10-01T20:00:00,12.2245,12.2245,12.2245,12.2245,20.228
2023-10-01T21:00:00,11.105,11.105,11.105,11.105,18.349
2023-10-01T22:00:00,9.924,9.924,9.924,9.924,16.513
2023-10-01T23:00:00,8.596,8.596,8.596,8.596,14.509
2023-10-02T00:00:00,7.336,7.336,7.336,7.336,14.459
2023-10-02T01:00:00,6.241,6.241,6.241,6.241,13.438
2023-10-02T02:00:00,5.56,5.56,5.56,5.56,12.726
2023-10-02T03:00:00,5.2655,5.2655,5.2655,5.2655,12.678
2023-10-02T04:00:00,5.153,5.153,5.153,5.153,12.723
2023-10-02T05:00:00,5.128,5.128,5.128,5.128,13.735
2023-10-02T06:00:00,5.912,5.912,5.912,5.912,16.126
2023-10-02T07:00:00,7.449,7.449,7.449,7.449,19.76
2023-10-02T08:00:00,8.404,8.404,8.404,8.404,20.671
2023-10-02T09:00:00,7.672,7.672,7.672,7.672,17.436
2023-10-02T10:00:00,5.9515,5.9515,5.9515,5.9515,12.981
2023-10-02T11:00:00,5.0235,5.0235,5.0235,5.0235,10.777
2023-10-02T12:00:00,4.991,4.991,4.991,4.991,9.871
2023-10-02T13:00:00,4.7435,4.7435,4.7435,4.7435,9.441
2023-10-02T14:00:00,4.9945,4.9945,4.9945,4.9945,9.825
2023-10-02T15:00:00,5.2265,5.2265,5.2265,5.2265,10.908
2023-10-02T16:00:00,6.936,6.936,6.936,6.936,13.644
2023-10-02T17:00:00,11.259,11.259,11.259,11.259,19.42
2023-10-02T18:00:00,14.1755,14.1755,14.1755,14.1755,22.856
2023-10-02T19:00:00,12.789,12.789,12.789,12.789,22.117
2023-10-02T20:00:00,12.051,12.051,12.051,12.051,20.366
2023-10-02T21:00:00,10.834,10.834,10.834,10.834,18.78
2023-10-02T22:00:00,9.768,9.768,9.768,9.768,17.224
2023-10-02T23:00:00,8.8285,8.8285,8.8285,8.8285,15.588
2023-10-03T00:00:00,6.79,6.79,6.79,6.79,13.019
2023-10-03T01:00:00,5.634,5.634,5.634,5.634,11.908
2023-10-03T02:00:00,5.0135,5.0135,5.0135,5.0135,11.63
2023-10-03T03:00:00,4.802,4.802,4.802,4.802,11.494
2023-10-03T04:00:00,4.706,4.706,4.706,4.706,11.517
2023-10-03T05:00:00,4.832,4.832,4.832,4.832,12.479
2023-10-03T06:00:00,5.595,5.595,5.595,5.595,14.953
