file,battery,battery_central,curtailment,pv,sell_grid_power,solar_power,supply_grid_power,unmet_demand,Cluster
run_wm0p06667_wc0p76667_wt0p16667.nc,542.4618081505965,0.06692169230867342,749.4267350855534,1224.911442997183,0.001069289162043351,1199.9840671080344,191.7876166458167,0.0,1
run_wm0p63333_wc0p33333_wt0p03333.nc,226.49461309123126,5.345953552061206,862.9169174026991,1447.260167728617,366.3456047962212,1199.9970961303547,405.2990900552055,0.0,0
run_wm0p23333_wc0p53333_wt0p23333.nc,362.5514709354851,0.0191668690912314,786.3956221827673,926.3649471485971,0.0018440293047597889,1199.9826114250582,191.69684756314754,0.0,1
run_wm0p03333_wc0p33333_wt0p63333.nc,660.1659668160067,0.021563871938343616,724.0777359676347,1385.884078862196,0.0005616716516079866,1199.9957084699931,399.99817209765,0.0,2
run_wm0p1_wc0p73333_wt0p16667.nc,439.1277628931108,0.04767178625113871,778.13353436009,1021.2943453430112,0.0010870120723212285,1199.9825876767536,191.73601710308813,0.0,1
run_wm0p1_wc0p36667_wt0p53333.nc,432.1748866825739,0.005989773759935507,781.0074886957631,1087.7818089883272,0.00010865656277957777,1199.9968271011896,399.9971507569938,0.0,2
run_wm0p03333_wc0p93333_wt0p03333.nc,608.9422740341349,56.954502192876625,728.3930811783739,1386.7058696159634,56.902311932509335,1199.989276455486,191.83654933867246,0.0,1
run_wm0p43333_wc0p36667_wt0p2.nc,289.41227299924276,0.006763463221638608,791.6807863463926,791.4292182992077,0.005594209557078692,1199.9883518985396,191.64629131586452,0.0,1
run_wm0p5_wc0p33333_wt0p16667.nc,265.91026862753637,0.006974611347603207,799.9210900815065,721.2007186727814,136.9898834448155,1199.9834971090213,387.3436982405475,0.0,2
run_wm0p06667_wc0p06667_wt0p86667.nc,480.8989515570737,0.014625983071859184,757.8886529506806,1090.497985417158,0.010744234788719342,1199.9973086408797,399.99668038102385,0.0,2
run_wm1e-05_wc0p53333_wt0p46667.nc,1784.9030225425588,0.09952775269966471,570.8083100994166,1720.112989046006,4.852486901679143,1199.999910944921,399.99962668002996,1.4389088193202195e-10,3
run_wm0p6_wc0p13333_wt0p26667.nc,234.76290024021432,0.007920656277597051,804.934234585576,661.4177894126233,0.00833937706629359,1199.9661375718197,352.83406148697895,0.0,2
run_wm0p33333_wc0p1_wt0p56667.nc,317.2816440721655,0.003503769474993947,778.9780358268736,891.1286471711359,0.0034899221873935676,1199.9968975213408,191.711266601711,0.0,1
run_wm0p4_wc0p3_wt0p3.nc,299.60073166183423,0.0021609770585563344,781.6007438145423,850.2342467503393,0.002017159247990608,1199.9980370771066,191.69468724631994,0.0,1
run_wm0p33333_wc0p16667_wt0p5.nc,318.2059598442507,0.008954920492238732,782.6129998990564,871.6539808085241,0.008702207005882702,1199.98781959728,191.70441582961928,0.0,1
run_wm0p26667_wc0p66667_wt0p06667.nc,348.1520444570606,4.425945725131546,787.4598458813427,1257.1000123940873,365.42324489333265,1199.9913853374221,191.68653874437538,0.0,0
run_wm0p36667_wc0p5_wt0p13333.nc,310.8496355095184,0.0270044722299114,789.9941929693516,827.8229655565489,46.487802085816035,1199.9721260643544,191.65205430494728,0.0,1
run_wm0p23333_wc0p3_wt0p46667.nc,361.99216928855344,0.0045924506667972985,772.3564578525973,950.9429228980799,0.0003716135115706128,1199.9955307320206,191.71078970556695,0.0,1
run_wm0p66667_wc0p06667_wt0p26667.nc,214.55680982469195,0.002324254268973786,825.7070256463456,629.8694854363464,0.0025989092390782797,1199.9917611176613,347.25751454265696,0.0,2
run_wm0p26667_wc0p7_wt0p03333.nc,300.3196600926855,77.86199374007862,716.0880094966371,1602.8548861576326,438.8539439719207,1199.9874445545865,191.69078012826057,0.0,0
run_wm0p7_wc0p3_wt1e-05.nc,132.2775122926174,87.86898057323496,862.9197559071152,1266.523975867895,448.8688768513157,1199.9997502454796,406.9311475503605,0.0,0
run_wm0p4_wc0p23333_wt0p36667.nc,299.5802443768422,0.009226336934308785,783.9999273012913,821.3657819453061,0.008992896423237862,1199.9835162037411,191.69080109229546,0.0,1
run_wm0p1_wc0p03333_wt0p86667.nc,424.9065693081224,0.020943404770040478,765.2106628835985,1016.1691327898232,0.02056874455960405,1199.9936577076867,399.9916754858796,0.0,2
run_wm0p16667_wc0p3_wt0p53333.nc,374.39924760119203,0.004182848867438065,760.1041824035866,988.3993197477375,0.00011316249350613488,1199.9984586126534,399.9814063947664,0.0,2
run_wm0p13333_wc0p7_wt0p16667.nc,399.12481891421544,0.007235993902618632,783.7631081683408,1061.7402554291568,0.00016759959160436784,1199.9969151492714,191.714595745698,0.0,1
run_wm0p56667_wc0p03333_wt0p4.nc,239.94039775233597,0.004858117788774512,803.4713347921523,669.2857493907131,0.015271362741349449,1199.9929500446224,191.63191312059814,0.0,1
run_wm0p2_wc0p2_wt0p6.nc,365.90207785032595,0.005208697943626287,768.3626197468582,916.1787188702851,0.002030367125205887,1199.99488802441,399.993529261023,0.0,2
run_wm0p16667_wc0p73333_wt0p1.nc,378.2219081059164,0.028266385081208528,785.5857539619046,949.0835512512593,0.02849535652360029,1199.9965251134404,191.70317549630465,0.0,1
run_wm0p13333_wc0p8_wt0p06667.nc,396.7438768642441,5.838273805518422,780.7066929564915,1001.0761998302011,5.83968743294645,1199.9917143547143,191.71345642118615,0.0,1
run_wm0p5_wc0p3_wt0p2.nc,265.5413639882422,0.008708124946691286,799.0240553505989,715.4396749382242,0.010312945680846553,1199.9756256402457,386.8862520492717,0.0,2
run_wm0p53333_wc0p03333_wt0p43333.nc,252.68439288701012,0.007806123789725775,801.3092234182698,703.9904290678259,0.008290921191263245,1199.9898577952235,191.66776692793525,0.0,1
run_wm0p06667_wc0p1_wt0p83333.nc,480.811435740828,0.018649177309569,749.349772768694,1098.3808353242537,0.0010588910919626087,1199.999264477372,399.9972835909792,0.0,2
run_wm1e-05_wc1p0_wt1e-05.nc,1831.0730217419668,9.674902342233885,546.2467165104331,1731.9043371940738,9.49492455341784,1199.9974141486393,192.38702159378371,6.531471995936268e-10,3
run_wm0p3_wc0p36667_wt0p33333.nc,333.6846492218507,0.008186180053003837,785.203716393999,888.6657652745425,0.0036077954906049738,1199.984135914016,191.6971043956199,0.0,1
